episode,steps,reward100,reward50,reward10,mean_s_q,mean_t_q,mean_td_error,mean_h_error,action_count0,action_count1,action_count2,action_count3,action_count4,action_count5,action_count6,mean_wg,median_wg,max_wg,min_wg
5500,995234,-13.4,-10.2,-9.7,-1.97291215217,-4.83113,-0.75365950197,-0.707561397832,117,6,15,11,8,19,5,3.06508e-06,8.3815e-07,2.67221e-05,1.12992e-09
5600,1013313,-12.2,-12.5,-15.7,-2.05076031263,-5.17631,-0.751273360536,-0.707654166884,146,7,3,3,9,9,4,3.23241e-06,1.02091e-06,3.30573e-05,2.05474e-10
5700,1031413,-13.2,-13.0,-19.3,-1.98899891363,-4.86181,-0.760120207557,-0.706785271057,130,3,14,5,10,9,10,3.6907e-06,1.0055e-06,5.79976e-05,1.06892e-09
5800,1049513,-17.4,-21.0,-50.2,-2.10964564856,-5.34316,-0.754822468354,-0.707848614216,20,8,123,7,9,3,11,4.57715e-06,9.36336e-07,6.45675e-05,6.65495e-10
5900,1067613,-14.4,-11.7,-15.5,-1.99033945832,-4.9289,-0.75018772169,-0.711036957862,146,6,6,4,6,3,10,4.47137e-06,8.7954e-07,0.000136094,8.30306e-10
6000,1085713,-16.0,-17.5,-15.8,-1.91118654625,-4.61931,-0.747625457195,-0.715781541984,138,8,9,10,2,5,9,2.93221e-06,7.55903e-07,3.87683e-05,0.0
6100,1103813,-18.1,-14.6,-13.4,-2.11129822125,-5.41963,-0.752559201488,-0.714213375105,140,4,7,8,7,9,6,3.23674e-06,9.23288e-07,3.9487e-05,1.07411e-10
6200,1121913,-14.7,-17.3,-28.5,-2.11834168171,-5.42004,-0.75739407986,-0.708759366149,146,6,4,10,7,3,5,2.99956e-06,9.06611e-07,3.25154e-05,0.0
6300,1140013,-13.3,-12.9,-12.7,-2.0633989724,-5.20491,-0.753249100734,-0.710821471182,136,7,5,6,15,9,3,2.43231e-06,6.43107e-07,4.28775e-05,0.0
6400,1158113,-17.2,-13.9,-10.7,-2.07799486561,-5.29878,-0.752470355213,-0.716518228246,147,5,5,4,9,5,6,2.08214e-06,4.74606e-07,3.12813e-05,3.46017e-10
6500,1176213,-11.7,-10.5,-11.2,-2.00959385034,-5.01937,-0.752926661515,-0.720722668984,149,2,5,7,5,7,6,1.8951e-06,4.44197e-07,4.31034e-05,1.99056e-11
6600,1194313,-10.9,-12.5,-13.9,-1.89986789424,-4.5685,-0.753038891504,-0.719932732291,145,5,7,4,7,6,7,2.17798e-06,5.07238e-07,4.17155e-05,0.0
6700,1212413,-12.4,-13.6,-20.2,-1.88458889361,-4.51364,-0.753676182832,-0.72155886942,36,5,4,3,3,125,5,1.9908e-06,4.40495e-07,3.51802e-05,4.23742e-11
6800,1230513,-17.0,-18.2,-15.8,-1.98328133051,-4.88919,-0.755476177068,-0.716634219317,156,3,7,2,3,7,3,2.04881e-06,5.05981e-07,3.16731e-05,1.48085e-10
6900,1248592,-16.6,-24.1,-10.5,-1.89197865639,-4.47367,-0.745632781992,-0.715992728341,147,3,9,4,6,4,8,1.88222e-06,4.33554e-07,4.68457e-05,0.0
7000,1266692,-12.8,-13.0,-12.0,-2.09947360286,-5.25649,-0.753487653876,-0.708417101048,165,2,2,2,2,6,2,1.9884e-06,5.96477e-07,2.26397e-05,0.0
7100,1284792,-13.5,-13.6,-11.9,-2.20027019701,-5.66578,-0.748198582106,-0.705689524007,155,2,3,3,3,3,12,1.8967e-06,5.6754e-07,1.97615e-05,2.9094e-10
7200,1302892,-11.1,-11.2,-10.2,-2.30964021261,-6.10954,-0.753733484949,-0.704017376126,156,4,2,5,8,6,1.74593e-06,5.15765e-07,2.12305e-05,0.0
7300,1320992,-16.4,-21.3,-12.0,-2.16810237505,-5.51777,-0.744821109547,-0.703295367158,168,2,2,4,4,1,2.23018e-06,5.51221e-07,3.59598e-05,0.0
7400,1339092,-11.7,-9.9,-6.6,-2.23167726612,-5.84271,-0.746679891868,-0.708024944884,164,4,2,3,1,3,4,1.71128e-06,4.83725e-07,2.42602e-05,0.0
7500,1357192,-15.6,-16.4,-15.4,-2.08975520055,-5.2345,-0.749880443075,-0.707461256102,162,4,1,2,6,4,2,1.42717e-06,4.46928e-07,1.55272e-05,0.0
7600,1375292,-10.7,-9.7,-8.5,-1.95245641108,-4.68255,-0.754651673004,-0.708265638319,170,4,2,4,1,1.45221e-06,4.21994e-07,1.87626e-05,0.0
7700,1393392,-15.7,-13.2,-11.1,-1.99561334315,-4.87392,-0.743044570665,-0.70798794458,168,3,3,3,1,3,1.51551e-06,4.8894e-07,1.74599e-05,0.0
7800,1411492,-9.6,-9.5,-10.8,-1.91090659542,-4.52402,-0.752774396479,-0.711518169684,173,2,4,1,1,1.72509e-06,5.39013e-07,1.67443e-05,0.0
7900,1429571,-12.0,-9.9,-10.4,-1.84187878693,-4.34303,-0.753865728649,-0.720846217517,174,1,3,3,1.43439e-06,4.72492e-07,1.5145e-05,0.0
8000,1447671,-13.7,-17.7,-14.6,-1.82985618892,-4.28208,-0.754032091675,-0.721543101398,174,1,2,2,2,1.41378e-06,3.95178e-07,2.81563e-05,1.23563e-09
8100,1465771,-12.5,-13.2,-18.6,-1.704259908,-3.79097,-0.749614126085,-0.726934461468,12,2,167,1.84679e-06,4.49025e-07,2.45265e-05,1.31442e-09
8200,1483871,-16.3,-13.2,-11.0,-1.73669812692,-3.92826,-0.748552550732,-0.722342290025,178,1,1,1,1.67594e-06,5.24199e-07,2.37443e-05,1.62181e-09
8300,1501971,-12.9,-14.6,-7.9,-1.89523871828,-4.5336,-0.756393252589,-0.726811231047,180,1,1.61482e-06,4.69547e-07,1.85767e-05,1.19634e-09
8400,1520050,-13.3,-14.1,-17.6,-1.85075981314,-4.35372,-0.754666013993,-0.725199515751,181,1.05662e-06,3.49801e-07,1.11369e-05,7.53034e-10
8500,1538150,-10.2,-12.0,-11.0,-1.78386089156,-4.08574,-0.757626733871,-0.722584777753,181,8.25012e-07,2.73438e-07,9.34684e-06,2.4665e-10
8600,1556250,-9.1,-9.0,-7.2,-1.76259504761,-3.98756,-0.757723831479,-0.729258036282,178,1,1,1,8.36331e-07,2.87007e-07,7.30181e-06,1.38701e-10
8700,1574350,-12.1,-12.1,-14.0,-1.76544972019,-4.04561,-0.753626540067,-0.73026899944,181,8.18499e-07,2.72325e-07,6.35026e-06,7.58449e-10
8800,1592450,-11.2,-9.9,-10.8,-1.7396194184,-3.95178,-0.750960917454,-0.73046675452,181,8.18099e-07,2.74109e-07,7.29978e-06,4.35941e-11
8900,1610550,-10.8,-12.2,-11.8,-1.72629031029,-3.89004,-0.748977025786,-0.732417705628,181,8.90268e-07,3.10646e-07,6.96101e-06,4.24679e-10
9000,1628650,-12.5,-15.0,-20.7,-1.80313223897,-4.19169,-0.750741741646,-0.728607732165,180,1,9.77535e-07,3.31297e-07,1.28606e-05,1.63942e-10
9100,1646750,-11.2,-10.9,-5.2,-1.75818231488,-4.00583,-0.753961914728,-0.728552770343,181,1.18516e-06,3.71942e-07,1.48415e-05,3.51986e-12
9200,1664850,-12.8,-9.7,-8.6,-1.84658490624,-4.35177,-0.755956402933,-0.730341946223,156,1,24,7.39563e-07,2.35508e-07,1.07083e-05,1.31806e-10
9300,1682929,-9.9,-9.8,-14.0,-1.69965798815,-3.79098,-0.753692215643,-0.73226450892,174,5,1,1,7.47415e-07,2.3234e-07,7.66434e-06,2.11696e-10
9400,1701029,-11.7,-11.0,-13.8,-1.7777328096,-4.12016,-0.75138798177,-0.731259228137,151,26,2,2,8.27976e-07,2.55838e-07,7.11548e-06,2.8516e-10
9500,1719129,-11.6,-11.3,-10.0,-1.79089513141,-4.14494,-0.75184061105,-0.732746197971,127,32,22,7.84315e-07,2.37285e-07,8.85786e-06,8.65889e-10
9600,1737229,-11.9,-12.9,-7.5,-1.7655798862,-4.04309,-0.752563694688,-0.733894575408,181,6.98988e-07,2.12363e-07,6.36986e-06,1.90771e-10
9700,1755329,-10.2,-10.5,-7.8,-1.70853320538,-3.83003,-0.748995284025,-0.733857190514,179,2,6.5869e-07,2.03048e-07,5.64341e-06,3.93372e-10
9800,1773429,-10.1,-10.6,-11.7,-1.72719062494,-3.89192,-0.751885501349,-0.736011468512,179,2,5.92477e-07,1.83436e-07,5.94681e-06,1.56939e-10
9900,1791529,-14.1,-15.0,-16.5,-1.72006380229,-3.88241,-0.748678956001,-0.734726677191,168,9,1,1,2,7.59876e-07,2.27477e-07,6.80045e-06,3.29791e-10
10000,1809629,-11.6,-12.6,-8.6,-1.77221736724,-4.05679,-0.755156173232,-0.73416365786,172,7,1,1,8.05699e-07,2.48781e-07,8.48599e-06,4.03497e-11
10100,1827729,-11.7,-12.7,-12.6,-1.84353299431,-4.35854,-0.749410610646,-0.731196625333,170,11,7.48921e-07,2.1154e-07,9.51389e-06,4.21081e-10
10200,1845829,-12.0,-13.0,-12.9,-1.80597493003,-4.18192,-0.753135213237,-0.726293931864,173,1,1,6,6.80849e-07,2.20442e-07,5.06881e-06,2.76421e-10
10300,1863929,-12.3,-13.2,-16.0,-1.74546401145,-3.97517,-0.75040626001,-0.727028429302,180,1,5.4659e-07,1.83885e-07,4.32081e-06,3.4251e-10
10400,1882029,-11.5,-11.3,-8.5,-1.77256543729,-4.04204,-0.754600149152,-0.729357552689,181,5.83459e-07,1.78695e-07,6.64936e-06,2.82532e-10
10500,1900129,-12.0,-11.9,-6.4,-1.78816036098,-4.11695,-0.751037024414,-0.733164941079,181,6.24209e-07,1.724e-07,7.69732e-06,3.13299e-11
10600,1918229,-10.4,-11.1,-9.3,-1.75576033777,-4.04002,-0.749998825198,-0.734276749791,180,1,6.36533e-07,1.76069e-07,9.97984e-06,3.86296e-10
10700,1936329,-10.6,-9.2,-8.4,-1.66710646113,-3.6274,-0.754555356756,-0.732549438943,175,1,1,4,7.74315e-07,2.00761e-07,8.58441e-06,2.65652e-10
10800,1954429,-10.7,-9.5,-7.3,-1.70332431135,-3.80439,-0.752399866582,-0.734470032341,181,7.05373e-07,1.77601e-07,1.87031e-05,2.16947e-10
10900,1972529,-11.7,-11.5,-15.5,-1.77393554983,-4.0829,-0.752507633514,-0.73239782183,181,6.01969e-07,1.60162e-07,8.30232e-06,3.06533e-10
11000,1990629,-12.1,-13.9,-18.7,-1.72735588327,-3.89274,-0.749064283945,-0.734043953436,179,1,1,4.69841e-07,1.18569e-07,1.06332e-05,3.13197e-10
11100,2008708,-10.3,-8.0,-6.9,-1.73779493801,-3.85598,-0.748231693598,-0.729202268408,181,6.61056e-07,1.5344e-07,1.01708e-05,3.85969e-10
11200,2026808,-13.0,-12.3,-10.4,-1.6819044806,-3.66263,-0.743063228807,-0.727013464595,179,1,1,5.12707e-07,1.41744e-07,5.94777e-06,1.32274e-10
11300,2044908,-11.6,-12.7,-12.2,-1.80399442114,-4.12984,-0.748008657309,-0.725209931509,181,5.05222e-07,1.5611e-07,5.1322e-06,3.47594e-10
11400,2063008,-10.8,-11.2,-10.4,-1.81461752317,-4.15248,-0.750462193546,-0.726458201936,181,9.03412e-07,2.62459e-07,1.14221e-05,6.83466e-10
11500,2081108,-13.2,-15.3,-17.1,-1.9247910489,-4.60199,-0.748279151244,-0.723494004458,179,1,1,5.8828e-07,1.84558e-07,5.62651e-06,5.45071e-10
11600,2099208,-9.9,-11.4,-11.9,-1.63470499555,-3.48072,-0.742417516115,-0.731276618502,181,5.3037e-07,1.76919e-07,4.23734e-06,3.75174e-10
11700,2117308,-12.1,-10.3,-9.6,-1.74701012959,-3.90278,-0.74757876559,-0.7292119268,181,5.27349e-07,1.71376e-07,4.031e-06,3.10077e-10
11800,2135408,-10.8,-10.5,-11.1,-1.71383670417,-3.75087,-0.748742630952,-0.727876944437,181,5.5494e-07,1.66285e-07,7.81967e-06,5.65267e-10
11900,2153508,-11.3,-11.3,-15.7,-1.89634619892,-4.48331,-0.748148605001,-0.723668708368,181,6.18885e-07,1.77564e-07,9.86333e-06,2.5258e-10
12000,2171608,-12.1,-13.7,-11.8,-1.76278236689,-3.96329,-0.748469742704,-0.728814891339,180,1,8.11191e-07,2.39168e-07,1.05707e-05,3.69953e-10
12100,2189708,-10.4,-7.6,-6.9,-1.75922624446,-3.94526,-0.747457001302,-0.728713734353,180,1,6.54754e-07,2.05314e-07,6.93781e-06,3.64779e-10
12200,2207787,-11.3,-12.0,-11.2,-1.69404477046,-3.75985,-0.749881486228,-0.73583340791,181,5.77938e-07,1.69159e-07,6.65498e-06,6.04492e-10
12300,2225887,-10.7,-11.5,-8.3,-1.70538724588,-3.79215,-0.751981958448,-0.735248621419,179,2,5.80691e-07,1.63005e-07,4.93616e-06,6.45995e-10
12400,2243987,-10.8,-10.4,-7.4,-1.74789941377,-3.96043,-0.753523387308,-0.734782579,180,1,6.49231e-07,1.79702e-07,7.24832e-06,4.69595e-10
12500,2262087,-10.9,-11.1,-7.9,-1.78556278134,-4.14162,-0.747971309328,-0.734699356179,179,1,1,6.39161e-07,1.68946e-07,7.31774e-06,6.82425e-10
12600,2280187,-11.1,-11.1,-10.8,-1.77279610265,-4.06359,-0.753663073546,-0.739518191768,181,4.70178e-07,1.25376e-07,5.10748e-06,4.1066e-10
12700,2298287,-11.1,-12.5,-9.9,-1.75616521993,-4.02197,-0.74828535306,-0.734591240475,180,1,5.51079e-07,1.51225e-07,4.28995e-06,2.79463e-10
12800,2316387,-10.3,-8.1,-10.2,-1.66958436255,-3.66989,-0.749273548386,-0.737288431156,179,1,1,3.40149e-07,9.32566e-08,4.02903e-06,1.50245e-10
12900,2334466,-11.6,-11.1,-8.0,-1.63125883282,-3.52341,-0.749525434662,-0.735859950263,181,3.98848e-07,1.05906e-07,3.49288e-06,2.7732e-10
13000,2352566,-12.3,-12.2,-10.3,-1.61276509222,-3.42581,-0.751077382321,-0.736223853116,177,4,5.60733e-07,1.45996e-07,6.66859e-06,1.12889e-10
13100,2370666,-10.4,-10.0,-11.9,-1.65326707534,-3.58399,-0.751392185287,-0.738972607043,179,1,1,4.61313e-07,1.17916e-07,4.91758e-06,1.89031e-10
13200,2388766,-12.7,-11.0,-12.7,-1.75764610359,-4.00665,-0.752032109526,-0.736021639903,177,4,5.4735e-07,1.25936e-07,7.23154e-06,3.84511e-10
13300,2406866,-10.0,-10.8,-9.7,-1.66270296613,-3.64598,-0.749397177332,-0.736777982649,180,1,5.89643e-07,1.38465e-07,1.09244e-05,3.83787e-10
13400,2424966,-11.9,-11.5,-15.4,-1.69079444026,-3.76446,-0.747702326348,-0.738341322375,104,7,70,3.98779e-07,9.725e-08,4.94306e-06,1.67344e-10
13500,2443066,-12.9,-12.1,-13.5,-1.78275431849,-4.12695,-0.750727266341,-0.732572468317,181,3.91448e-07,1.04538e-07,5.07127e-06,3.85812e-10
13600,2461166,-12.5,-13.5,-20.5,-1.79922373255,-4.14715,-0.752212198678,-0.736177054784,180,1,3.94394e-07,9.47031e-08,4.54284e-06,3.91857e-10
13700,2479266,-11.1,-10.8,-10.8,-1.75301504794,-3.99068,-0.752145174808,-0.738312342333,178,1,2,3.28606e-07,9.52871e-08,3.26101e-06,3.37782e-10
13800,2497366,-10.3,-10.7,-5.3,-1.78649129262,-4.13976,-0.753011726332,-0.732983729375,159,1,21,3.96028e-07,1.20374e-07,4.7725e-06,4.59388e-10
13900,2515466,-13.3,-11.9,-13.5,-1.75188828305,-3.99491,-0.754981219537,-0.735360477922,178,1,1,1,3.62275e-07,1.00874e-07,3.76447e-06,2.73844e-10
14000,2533566,-10.6,-12.6,-14.2,-1.68371500758,-3.71036,-0.750306641261,-0.736496424467,161,20,2.88277e-07,7.50917e-08,5.39369e-06,2.52927e-10
14100,2551666,-11.0,-9.2,-8.8,-1.72762637771,-3.88909,-0.752485229485,-0.735805491109,179,1,1,3.20817e-07,9.66561e-08,3.38172e-06,3.4862e-11
14200,2569745,-11.5,-12.5,-14.6,-1.69323561336,-3.75628,-0.746983036903,-0.7345509143,179,1,1,4.50069e-07,1.07303e-07,5.15653e-06,4.749e-10
14300,2587845,-11.4,-11.1,-6.1,-1.65474064442,-3.58555,-0.752791663202,-0.736843610203,179,1,1,4.27877e-07,1.00909e-07,5.02552e-06,2.10683e-10
14400,2605945,-10.6,-11.2,-5.9,-1.65935318378,-3.63981,-0.75353078698,-0.735957744567,180,1,4.04327e-07,1.04528e-07,6.07118e-06,2.5764e-10
14500,2624045,-10.7,-11.0,-6.6,-1.68028010716,-3.71564,-0.751545773479,-0.738040028263,179,1,1,3.91583e-07,8.80312e-08,6.94749e-06,3.08296e-10
14600,2642145,-11.2,-12.8,-15.5,-1.71538520123,-3.85843,-0.750284897848,-0.7375575232,181,3.66457e-07,9.00043e-08,4.62302e-06,1.61545e-10
14700,2660245,-10.6,-11.1,-7.5,-1.72816031743,-3.90729,-0.752591056253,-0.737170687511,179,1,1,4.04747e-07,9.5084e-08,6.38959e-06,2.73058e-10
14800,2678345,-12.3,-12.4,-12.9,-1.65495717591,-3.63379,-0.74704970263,-0.733060566328,180,1,4.4796e-07,9.57053e-08,8.40348e-06,1.89305e-10
14900,2696445,-12.8,-14.8,-18.9,-1.82058806446,-4.29945,-0.75221152651,-0.733388354137,179,2,3.83272e-07,8.02119e-08,6.50071e-06,2.30414e-10
15000,2714545,-12.6,-11.2,-12.0,-1.73239693984,-3.93061,-0.75075162214,-0.733591738985,181,3.83032e-07,7.85242e-08,8.12845e-06,1.61121e-10
15100,2732645,-11.8,-13.0,-12.2,-1.78258502681,-4.13046,-0.749905527932,-0.738167860211,179,1,1,3.51176e-07,7.82911e-08,4.9628e-06,1.68714e-10
15200,2750745,-12.6,-13.8,-10.9,-1.80124284813,-4.20523,-0.749306780487,-0.736980709427,181,3.21823e-07,7.87437e-08,4.59092e-06,8.01822e-11
15300,2768845,-9.5,-10.4,-12.1,-1.78159645644,-4.07227,-0.754608816354,-0.734062700465,181,3.81518e-07,8.52456e-08,5.09923e-06,1.95974e-10
15400,2786945,-10.2,-10.7,-13.2,-1.75137810549,-3.98918,-0.750638382271,-0.737373552084,101,80,2.30272e-07,6.44504e-08,2.75138e-06,1.74623e-10
